"","image_path","xmin","ymin","xmax","ymax","label"
"3227","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174718.133654879,523300.383545516,174721.280183889,523302.900768724,"Tree"
"3228","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174723.168101296,523300.383545516,174727.887894812,523305.103339032,"Tree"
"3229","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174727.573241911,523301.170177768,174731.978382526,523305.889971285,"Tree"
"3230","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174732.135708977,523303.530074526,174734.967585087,523306.047297735,"Tree"
"3231","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174734.967585087,523304.002053878,174738.428766999,523306.833929988,"Tree"
"3232","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174738.428766999,523304.788686131,174741.260643108,523307.935215142,"Tree"
"3233","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174741.260643108,523305.889971285,174745.036477921,523309.351153197,"Tree"
"3234","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174745.193804372,523306.519277087,174749.598944987,523309.665806098,"Tree"
"3235","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174862.154695284,523290.331729784,174872.734207014,523300.181620016,"Tree"
"3236","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174862.701911408,523271.361570819,174874.740666136,523282.670704048,"Tree"
"3237","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174844.461373941,523296.898323272,174853.216831925,523304.559349008,"Tree"
"3238","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174838.989212701,523300.911241515,174849.933535181,523311.490753246,"Tree"
"3239","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174828.227295595,523301.276052264,174840.266050323,523312.585185494,"Tree"
"3240","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174885.684988616,523289.054892162,174896.994121845,523297.810350146,"Tree"
"3241","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174891.157149856,523279.752218053,174902.101472336,523293.979837278,"Tree"
"3242","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174900.824634713,523282.488298673,174912.498578692,523294.162242652,"Tree"
"3243","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174896.994121845,523271.726381568,174907.208822827,523281.5762718,"Tree"
"3244","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174880.577638125,523243.635953869,174895.534878848,523256.769140845,"Tree"
"3245","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174867.991667273,523238.346198004,174881.854475748,523252.209006478,"Tree"
"3246","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174878.388773629,523232.691631389,174891.886771355,523244.730386117,"Tree"
"3247","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174889.333096109,523235.06290126,174901.736661587,523248.925709734,"Tree"
"3248","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174905.931985204,523234.880495885,174916.146686186,523244.000764618,"Tree"
"3249","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174913.228200191,523264.794977331,174919.42998293,523270.267138571,"Tree"
"3250","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174839.32842538,523215.275314545,174848.068680809,523225.823898683,"Tree"
"3251","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174834.20482737,523161.176147321,174842.643694681,523169.615014631,"Tree"
"3252","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174824.259019468,523172.478201755,174832.39649866,523179.410128474,"Tree"
"3253","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174818.984727399,523175.793471055,174824.711101645,523183.026785893,"Tree"
"3254","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174821.847914522,523163.888640385,174828.177065005,523171.724731459,"Tree"
"3255","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174814.011823448,523168.560156217,174823.656243232,523174.286530464,"Tree"
"3256","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174811.90210662,523159.819900788,174823.053466995,523168.560156217,"Tree"
"3257","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174805.12087396,523152.73728001,174814.765293743,523161.778923557,"Tree"
"3258","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174813.861129389,523151.381033478,174821.395832345,523159.51851267,"Tree"
"3259","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174945.86736281,523282.323660675,174959.957422037,523294.57588609,"Tree"
"3260","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174956.894365683,523310.503779129,174970.37181364,523323.981227086,"Tree"
"3261","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174981.398816513,523290.59391283,174995.488875741,523303.458749516,"Tree"
"3262","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174987.218623586,523274.66601979,175004.984350437,523289.981301559,"Tree"
"3263","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174939.128638831,523417.09814024,174951.380864247,523428.737754385,"Tree"
"3264","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174962.101561485,523437.314312175,174974.3537869,523450.791760132,"Tree"
"3265","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174972.515953088,523417.09814024,174987.831234856,523432.413422009,"Tree"
"3266","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174964.858312203,523404.845914825,174982.624039055,523421.386419136,"Tree"
"3267","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",175037.560431815,523509.18312805,175046.457496959,523519.986707154,"Tree"
"3268","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",175021.672815487,523507.276614091,175036.289422509,523519.986707154,"Tree"
"3269","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174996.570381688,523512.996155969,175008.644970098,523523.164230419,"Tree"
"3270","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174993.392858422,523504.099090825,175003.560932872,523516.173679235,"Tree"
"3271","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174991.804096789,523493.613264049,175005.149694505,523505.687852458,"Tree"
"3272","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174994.028363075,523488.84697915,175005.467446832,523497.108539641,"Tree"
"3273","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174989.579830503,523483.127437272,174998.476895647,523492.024502416,"Tree"
"3274","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174988.626573524,523473.912619802,174998.159143321,523483.445189599,"Tree"
"3275","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Kilowna.tif",174986.402307238,523462.473536045,174996.570381688,523475.819133761,"Tree"
"3276","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435078.133741268,172902.490543226,435091.6137361,172916.391787896,"Tree"
"3277","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435092.666860696,172900.805543872,435106.146855528,172913.021789189,"Tree"
"3278","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435121.311849713,172905.439292096,435133.106845191,172916.391787896,"Tree"
"3279","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435105.936230608,172903.754292742,435120.679974955,172915.128038381,"Tree"
"3280","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435130.789971079,172900.384294034,435150.588713488,172913.864288866,"Tree"
"3281","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435160.277459773,172898.067419922,435173.757454605,172914.496163623,"Tree"
"3282","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435155.64371155,172903.543667823,435161.541209289,172909.441165561,"Tree"
"3283","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435173.125579847,172899.331169438,435185.341825163,172910.283665238,"Tree"
"3284","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435188.92244879,172897.856795003,435200.717444268,172907.966791127,"Tree"
"3285","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435177.127453313,172906.071166854,435188.501198952,172914.496163623,"Tree"
"3286","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435217.146187969,172897.646170084,435224.307435223,172903.964917661,"Tree"
"3287","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435240.104304167,172897.014295326,435247.686801259,172905.860541934,"Tree"
"3288","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435250.424925209,172897.435545165,435258.007422302,172904.596792419,"Tree"
"3289","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435255.69054819,172903.333042903,435260.324296414,172908.809290804,"Tree"
"3290","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435237.366180216,172910.494290158,435244.527427471,172919.340536766,"Tree"
"3291","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435241.78930352,172905.439292096,435247.265551421,172911.336789835,"Tree"
"3292","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435243.263677955,172913.653663946,435249.582425533,172922.078660716,"Tree"
"3293","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435247.47617634,172908.598665884,435255.479923271,172915.759913139,"Tree"
"3294","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435249.793050452,172914.074913785,435255.69054819,172920.814911201,"Tree"
"3295","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435259.060546898,172904.3861675,435268.749293184,172914.074913785,"Tree"
"3296","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435255.479923271,172911.336789835,435265.168669556,172920.604286281,"Tree"
"3297","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435251.267424886,172918.919286927,435262.641170526,172929.871782728,"Tree"
"3298","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435245.159302228,172930.503657486,435254.005548837,172938.507404417,"Tree"
"3299","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435254.848048514,172928.186783374,435264.11554496,172937.454279821,"Tree"
"3300","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435249.161175694,172935.979905386,435260.113671495,172944.826151994,"Tree"
"3301","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435274.436166003,172900.594918953,435287.494910996,172912.389914431,"Tree"
"3302","C:/Users/am1355/OneDrive - University of Leicester/Publications/Thesis/ch2/training_deepforest/RGB_training/Littlehidden.tif",435265.379294476,172897.646170084,435274.225541084,172903.543667823,"Tree"
